1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
134, 0, 0
112, 0, 0
112, 0, 0
18, 0, 0
134, 0, 0
20, 0, 0
114, 0, 0
24, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
134, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
266, 0, 0
684, 4, 1
684, 21, 5
684, 1, 0
684, 24, 5
684, 60, 5
684, 36, 5
684, 1, 0
684, 27, 5
686, 0, 0
670, 0, 0
686, 0, 0
670, 11, 0
670, 24, 6
670, 71, 7
670, 0, 0
686, 9, 1
670, 0, 0
4, 0, 0
670, 0, 0
4, 16, 2
4, 0, 0
4, 0, 0
4, 0, 0
670, 0, 0
