1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
111, 0, 0
111, 0, 0
111, 0, 0
111, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
345, 28, 1
345, 25, 1
345, 0, 0
345, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
705, 0, 0
705, 0, 0
705, 0, 0
705, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 49, 17
2329, 51, 15
2429, 56, 19
2429, 54, 33
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 100, 38
2329, 100, 42
2429, 100, 43
2429, 98, 47
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 42
2329, 99, 42
2429, 99, 43
2429, 99, 50
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 44
2329, 99, 45
2429, 99, 45
2429, 99, 51
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 46
2329, 99, 46
2429, 99, 47
2429, 99, 52
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 47
2329, 99, 48
2429, 99, 49
2429, 99, 56
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 47
2329, 99, 48
2429, 99, 50
2429, 99, 57
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 49
2329, 99, 48
2429, 99, 48
2429, 99, 48
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 47
2329, 99, 47
2429, 99, 46
2429, 99, 52
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 47
2329, 99, 48
2429, 99, 49
2429, 99, 56
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 51
2329, 99, 48
2429, 99, 46
2429, 99, 55
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 50
2329, 99, 47
2429, 99, 46
2429, 99, 42
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 53
2329, 99, 49
2429, 99, 50
2429, 100, 39
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 57
2329, 99, 53
2429, 99, 55
2429, 99, 44
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 60
2329, 99, 56
2429, 99, 57
2429, 99, 45
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 49
2329, 99, 51
2429, 99, 51
2429, 99, 47
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 100, 42
2329, 99, 44
2429, 99, 43
2429, 99, 50
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 43
2329, 99, 45
2429, 99, 45
2429, 99, 49
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 45
2329, 99, 47
2429, 99, 47
2429, 99, 54
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 50
2329, 99, 48
2429, 99, 48
2429, 99, 56
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 48
2329, 99, 48
2429, 99, 47
2429, 99, 54
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 48
2329, 99, 49
2429, 99, 49
2429, 99, 45
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2429, 99, 51
2329, 99, 46
2429, 99, 47
2429, 100, 37
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
2413, 99, 53
2313, 99, 50
2413, 99, 51
2413, 100, 41
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
