1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
2, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
4, 0, 0
17, 0, 0
4, 0, 0
4, 0, 0
17, 0, 0
17, 0, 0
116, 0, 0
17, 0, 0
17, 0, 0
156, 0, 0
17, 0, 0
17, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
156, 0, 0
242, 4, 0
242, 6, 0
242, 6, 0
242, 5, 0
242, 3, 0
242, 7, 0
242, 7, 0
242, 10, 0
412, 45, 7
412, 57, 8
412, 67, 9
412, 86, 13
412, 34, 4
412, 29, 4
412, 59, 9
412, 82, 13
412, 0, 0
412, 0, 0
412, 0, 0
412, 0, 0
412, 0, 0
412, 0, 0
412, 0, 0
412, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
394, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
