1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
2, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
1, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
111, 0, 0
111, 0, 0
111, 0, 0
111, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
157, 0, 0
157, 0, 0
157, 0, 0
157, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4291, 0, 0
4311, 6, 0
4311, 0, 0
4291, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
6557, 35, 30
6557, 42, 36
6557, 62, 57
6557, 49, 43
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
6557, 100, 91
6557, 100, 91
6557, 100, 91
6557, 100, 91
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
6557, 100, 91
6557, 100, 96
6557, 100, 89
6557, 100, 92
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
6541, 0, 0
6541, 0, 0
4, 0, 0
6541, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
4, 0, 0
